"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3100000","104","1987","05431","휴게음식점","19871121","마리커피숍","    ","서울특별시 노원구 상계동  602번지 3호  ","114.68","19970217","","19970217","상계2동","19970122","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","13.23","0.00","0.00","0.00","0.00","20.00","8.91","92.54","","","","","3100000-104-1987-05431","","","","","","내국인",""
"3100000","104","1987","05438","휴게음식점","19871127","수락다방","    ","서울특별시 노원구 상계동  1132번지 102호  ","71.62","19971230","","19971230","상계1동","19971226","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","7.12","0.00","0.00","0.00","0.00","4.80","4.56","59.94","","","","","3100000-104-1987-05438","","","","","","내국인",""
"3100000","104","1987","05440","휴게음식점","19870319","현대다방","    ","서울특별시 노원구 상계동  1119번지 88호  ","85.83","20031007","","19950715","상계1동","20050527","자진폐업","자진폐업","다방","0","0","1","1","0","20031224","비대상","상수도전용","지하","0","2","","","","","","","6.77","0.00","0.00","0.00","0.00","3.50","5.03","74.03","","","","","3100000-104-1987-05440","","","","","","내국인",""
"3100000","104","1987","05450","휴게음식점","19871202","황금다방","    ","서울특별시 노원구 중계동  85번지 12호  ","78.75","19970918","","19970918","중계2.3동","19970821","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","1","","","","","","","15.75","0.00","0.00","0.00","0.00","20.00","0.00","63.00","","","","","3100000-104-1987-05450","","","","","","내국인",""
"3100000","104","1987","05452","휴게음식점","19870831","호심다방","    ","서울특별시 노원구 중계동  142번지 34호  ","70.30","19990331","","19990331","중계본동","20030317","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","13.60","0.00","0.00","2.76","0.00","10.00","0.00","53.94","","","","","3100000-104-1987-05452","","","","","","내국인",""
"3100000","104","1987","05457","휴게음식점","19871123","약속다방","    ","서울특별시 노원구 상계동  603번지 13호  ","92.05","19950715","","19950715","상계2동","19990903","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","1","","","","","","","15.90","0.00","0.00","0.00","0.00","20.00","0.00","76.15","","","","","3100000-104-1987-05457","","","","","","내국인",""
"3100000","104","1987","05458","휴게음식점","19871226","석계역다방","    ","서울특별시 노원구 월계동  47번지 13호  ","75.35","19990407","","19950715","월계1동","20041230","자진폐업","자진폐업","다방","0","0","1","1","0","","비대상","상수도전용","지하","0","1","","","","","","","8.56","57.13","0.00","3.78","0.00","7.00","5.88","0.00","","","","","3100000-104-1987-05458","","","","","","내국인",""
"3100000","104","1987","05471","휴게음식점","19870909","중앙다방","    ","서울특별시 노원구 상계동  603번지 6호  ","73.08","19981121","","19981121","상계2동","19981102","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","9.90","0.00","0.00","0.00","0.00","10.00","0.00","63.18","","","","","3100000-104-1987-05471","","","","","","내국인",""
"3100000","104","1988","05172","휴게음식점","19880325","영국빵집","    ","서울특별시 노원구 하계동  163번지 1호  ","26.88","19980520","","19980520","하계1동","19940512","자진폐업","","과자점","","","","","","","비대상","상수도전용","","1","1","","","","","","","0.00","0.00","0.00","26.88","0.00","7.29","0.00","0.00","","","","","3100000-104-1988-05172","","","","","","내국인",""
"3100000","104","1988","05192","휴게음식점","19881129","케익타운명과","    ","서울특별시 노원구 상계동  449번지 8호  ","27.68","19970106","","19970106","상계5동","19990511","자진폐업","","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","8.00","0.00","0.00","0.00","0.00","5.60","0.00","19.68","","","","","3100000-104-1988-05192","","","","","","내국인",""
"3100000","104","1988","05201","휴게음식점","19881209","쉐라톤명과","    ","서울특별시 노원구 상계동  656번지 3호 상가 주공11단지복합-111","14.40","19970106","","19970106","상계8동","20040304","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","6.00","0.00","0.00","0.00","0.00","","0.00","8.40","","","","","3100000-104-1988-05201","","","","","","내국인",""
"3100000","104","1988","05215","휴게음식점","19880729","케익하우스 밀","    ","서울특별시 노원구 상계동  685번지 1호  미도상가 1층110호","32.25","19970214","","19970214","상계6.7동","20020401","자진폐업","자진폐업","과자점","","","","","","","비대상","상수도전용","","0","0","","","","","","","16.52","0.00","0.00","0.00","0.00","15.00","0.00","15.73","","","","","3100000-104-1988-05215","","","","","","내국인",""
"3100000","104","1988","05230","휴게음식점","19880803","크라운베이커리","    ","서울특별시 노원구 상계동  730번지 2호 상가 3단지-107","8.60","19970115","","19970115","상계6.7동","19990302","자진폐업","","과자점","","","","","","","비대상","상수도전용","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","5.00","0.00","8.60","","","","","3100000-104-1988-05230","","","","","","내국인",""
"3100000","104","1988","05253","휴게음식점","19880411","베들레헴과자점","    ","서울특별시 노원구 상계동  200번지 4호  2단지다상가-114","11.62","19970722","","19970722","상계6.7동","20000203","행정처분","","과자점","","","","","","","비대상","상수도전용","","","2","","","","","","","0.00","0.00","0.00","0.00","0.00","10.00","0.00","11.62","","","","","3100000-104-1988-05253","","","","","","내국인",""
"3100000","104","1988","05374","휴게음식점","19880302","대관령","    ","서울특별시 노원구 상계동  389번지 486호  ","77.52","19980521","","19980521","상계2동","19931115","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","8.80","0.00","0.00","3.74","0.00","4.00","6.66","58.32","","","","","3100000-104-1988-05374","","","","","","내국인",""
"3100000","104","1988","05381","휴게음식점","19880109","약속다방","    ","서울특별시 노원구 중계동  산 27번지 21호  ","68.25","19970704","","19970704","중계1동","19970618","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","2","","","","","","","3.68","0.00","0.00","0.00","10.00","0.00","2.18","52.39","","","","","3100000-104-1988-05381","","","","","","내국인",""
"3100000","104","1988","05382","휴게음식점","19880111","물망초다방","    ","서울특별시 노원구 중계동  산 426번지 8호  ","66.60","19981205","","19981205","중계1동","19981127","행정처분","","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","5.10","0.00","0.00","2.55","0.00","7.50","5.10","53.85","","","","","3100000-104-1988-05382","","","","","","내국인",""
"3100000","104","1988","05384","휴게음식점","19880205","약속다방","    ","서울특별시 노원구 상계동  456번지 16호  ","69.00","19981205","","19981205","상계5동","19981127","행정처분","","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","6.00","0.00","0.00","0.00","0.00","20.00","0.00","63.00","","","","","3100000-104-1988-05384","","","","","","내국인",""
"3100000","104","1988","05386","휴게음식점","19880219","역전다방","    ","서울특별시 노원구 중계동  산 154번지 0호  ","64.35","19980521","","19980521","중계4동","19990625","자진폐업","","다방","","","","","","","비대상","상수도전용","","0","4","","","","","","","5.25","0.00","0.00","0.00","0.00","15.00","0.00","59.10","","","","","3100000-104-1988-05386","","","","","","내국인",""
"3100000","104","1988","05387","휴게음식점","19880220","중앙다방","    ","서울특별시 노원구 상계동  75번지 20호  ","57.92","20061031","","19980521","상계3.4동","20070209","자진폐업","업종변경","다방","0","0","0","0","0","20061220","비대상","상수도전용","지하","0","3","","","","","","","6.59","0.00","0.00","0.00","0.00","7.20","0.00","51.33","","","","","3100000-104-1988-05387","","","","","","내국인",""
"3100000","104","1988","05395","휴게음식점","19880905","강다방","    ","서울특별시 노원구 상계동  389번지 687호  ","89.25","20050908","","19981119","상계2동","20060914","자진폐업","자진폐업","다방","0","0","0","0","0","20051116","비대상","상수도전용","","0","3","","","","","","","7.68","0.00","0.00","1.75","0.00","7.00","7.68","72.14","","","","","3100000-104-1988-05395","","","","","","내국인",""
"3100000","104","1988","05397","휴게음식점","19881013","공덕다방","    ","서울특별시 노원구 공릉동  393번지 15호  ","77.31","19980521","","19980521","공릉1동","20011026","자진폐업","자진폐업","다방","","","","","","","비대상","상수도전용","","0","3","","","","","","","10.25","0.00","0.00","9.30","4.00","0.00","5.98","47.78","","","","","3100000-104-1988-05397","","","","","","내국인",""
"3100000","104","1988","05407","휴게음식점","19881013","일이삼","서울특별시 노원구 동일로174길 32 (공릉동)","서울특별시 노원구 공릉동  661번지 1호  ","15.00","20110404","","20101109","공릉2동","20150424","자진폐업","개인사정","다방","","","","","","20110323","비대상","상수도전용","","0","1","","","","","","","5.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","","","","","3100000-104-1988-05407","","","","","","내국인","대한민국"
"3100000","104","1988","05449","휴게음식점","19881210","온수","    ","서울특별시 노원구 상계동  434번지 51호  ","66.60","20011106","","19980521","상계2동","20041227","자진폐업","자진폐업","다방","","","","","","20011025","비대상","상수도전용","","0","2","","","","","","","11.20","0.00","0.00","0.00","0.00","4.00","8.00","47.40","","","","","3100000-104-1988-05449","","","","","","내국인",""
"3100000","104","1988","06200","휴게음식점","19880229","(재)홍익회","    ","서울특별시 노원구 월계동  85번지 0호  ","38.71","19990716","","19990907","월계4동","20051202","자진폐업","자진폐업","일반조리판매","","","","","","","비대상","상수도전용","","0","0","","","","","","","10.64","0.00","0.00","0.00","0.00","0.00","0.00","28.07","","","","","3100000-104-1988-06200","","","","","","내국인",""
